steamerid,firstname,lastname,DBteamId,IP,start_IP,relief_IP,start_percent,FBV,TBF,G,GS,W,L,SV,BB,K,HBP,ER,R,ERA,RA,H,HR,GB,FB,LD,K9,BB9,HR9,WHIP
sa454556,Edwin,Quirarte,SFN,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.3801,0.5754,0.049,0.5167,0.5583,4.6503,5.0247,1.0877,0.11,1.516,1.1863,0.6977,5.1786,3.4209,0.99,1.4678
sa658336,Christopher,Johnson,SFN,1,1,0,1,NULL,4,0.381578947368421,0.1316,0.0566,0.0775,0,0.3022,0.5904,0.0361,0.5167,0.5581,4.6503,5.0229,1.0895,0.12,1.513,1.1839,0.6962,5.3136,2.7198,1.08,1.3917
sa550244,El'Hajj,Muhammad,CIN,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.5228,0.7972,0.0413,0.5169,0.5576,4.6521,5.0184,0.9813,0.13,1.3744,1.0738,0.6204,7.1748,4.7052,1.17,1.5041
sa526810,Sean,Bierman,TBA,1,0.896,0.104,0.896,NULL,4,0.175438596491228,0.1754,0.055,0.066,0,0.3093,0.5157,0.035,0.5169,0.5576,4.6521,5.0184,1.0946,0.14,1.4648,1.3117,0.7017,4.6413,2.7837,1.26,1.4039
sa550211,Kyle,Hunter,SEA,1,0.449,0.551,0.449,NULL,4,0.705549122807018,0.0626,0.054,0.0599,0,0.3406,0.5867,0.031,0.517,0.5569,4.653,5.0121,1.0854,0.13,1.4333,1.2838,0.6799,5.2803,3.0654,1.17,1.426
sa501987,Dan,Cooper,SEA,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.3332,0.5963,0.0344,0.517,0.5564,4.653,5.0076,1.0889,0.14,1.4309,1.2817,0.6788,5.3667,2.9988,1.26,1.4221
sa501522,John,Younginer,BOS,1,0,1,0,91.7,4,0.175438596491228,0.1754,0.0328,0.0356,0,0.5052,0.7837,0.0463,0.517,0.5562,4.653,5.0058,1.011,0.12,1.2943,1.1602,0.6639,7.0533,4.5468,1.08,1.5162
sa389223,Michael,Antonini,LAN,1,0.793,0.207,0.793,NULL,4,0.175438596491228,0.1754,0.0509,0.064,0,0.372,0.6077,0.0428,0.517,0.5587,4.653,5.0283,1.0627,0.12,1.5015,1.1738,0.6679,5.4693,3.348,1.08,1.4347
sa545279,Nate,Garcia,TBA,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.4227,0.6088,0.0489,0.5171,0.5572,4.6539,5.0148,1.0513,0.13,1.4045,1.2577,0.6728,5.4792,3.8043,1.17,1.474
sa549074,Chasen,Shreve,ATL,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.4998,0.6778,0.0283,0.5171,0.5588,4.6539,5.0292,1.037,0.11,1.4359,1.1215,0.6825,6.1002,4.4982,0.99,1.5368
sa506636,Richard,Vargas,SEA,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.3813,0.6402,0.0379,0.5171,0.5565,4.6539,5.0085,1.0648,0.13,1.4011,1.255,0.6647,5.7618,3.4317,1.17,1.4461
sa505018,Felipe,Rivero,TBA,1,0.983,0.017,0.983,94.2,4,0.189538596491228,0.1724,0.0572,0.0693,0,0.4545,0.6718,0.0463,0.5171,0.5576,4.6539,5.0184,1.0155,0.13,1.3632,1.2207,0.6531,6.0462,4.0905,1.17,1.47
sa293095,Darren,Byrd,OAK,1,0.25,0.75,0.25,92.3,4,0.73399649122807,0.0566,0.0492,0.0542,0,0.4975,0.7267,0.0381,0.5172,0.5571,4.6548,5.0139,1.0067,0.12,1.329,1.1926,0.6498,6.5403,4.4775,1.08,1.5042
sa390369,Eric,Niesen,BOS,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.4506,0.6835,0.0459,0.5173,0.5569,4.6557,5.0121,1.0569,0.12,1.3554,1.215,0.6952,6.1515,4.0554,1.08,1.5075
sa506240,Juan,Rodriguez,LAN,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.515,0.7434,0.0458,0.5173,0.5585,4.6557,5.0265,0.9964,0.12,1.4076,1.1004,0.6261,6.6906,4.635,1.08,1.5114
sa658302,Stefan,Lopez,NYA,1,0,1,0,NULL,4,1,0,0.0483,0.0517,0,0.3468,0.6419,0.0377,0.5174,0.5564,4.6566,5.0076,1.0706,0.15,1.4045,1.2581,0.6677,5.7771,3.1212,1.35,1.4174
sa549722,Dovydas,Neverauskas,PIT,1,1,0,1,91.4,4,0.175438596491228,0.1754,0.0549,0.0722,0,0.4022,0.6925,0.0517,0.5175,0.5587,4.6575,5.0283,1.0353,0.12,1.4414,1.1279,0.662,6.2325,3.6198,1.08,1.4375
sa389310,Bryan,Paukovits,KCA,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.3817,0.575,0.0429,0.5176,0.5577,4.6584,5.0193,1.0787,0.13,1.4244,1.2748,0.6986,5.175,3.4353,1.17,1.4604
sa526568,Taylor,Wall,MIL,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.4304,0.6615,0.0394,0.5176,0.5588,4.6584,5.0292,1.0576,0.13,1.4639,1.1455,0.6727,5.9535,3.8736,1.17,1.488
sa295235,Roque,Mercedes,MIL,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.3994,0.6884,0.04,0.5176,0.5581,4.6584,5.0229,1.0568,0.13,1.4532,1.1372,0.6678,6.1956,3.5946,1.17,1.4562
4845,Kyle,McClellan,TEX,1,0,1,0,88.5,4,1,0,0.0482,0.0518,0,0.3093,0.6402,0.0477,0.5178,0.5572,4.6602,5.0148,1.11,0.14,1.4478,1.2087,0.7137,5.7618,2.7837,1.26,1.4193
3855,Brett,Oberholtzer,HOU,115.0848,115.0848,0,1,90.3,501,19.5058983051,19.5059,6.2223,8.1367,0,37.7598,80.434,3.0163,59.5899,63.8457,4.66012105855856,4.99293825075075,123.0242,17.85,145.7308,154.7917,76.9384,6.29019644644645,2.95293731231231,1.39592717717718,1.39709153598042
sa455160,Justin,Fitzgerald,SFN,1,1,0,1,NULL,4,0.175438596491228,0.1754,0.0541,0.073,0,0.4091,0.6895,0.0419,0.5178,0.5591,4.6602,5.0319,1.0362,0.11,1.4432,1.1293,0.6641,6.2055,3.6819,0.99,1.4453
sa329097,Wilmin,Rodriguez,SFN,1,0.306,0.694,0.306,NULL,4,0.747601754385965,0.0537,0.0495,0.0577,0,0.4075,0.576,0.0393,0.5178,0.5599,4.6602,5.0391,1.079,0.11,1.5114,1.1827,0.6955,5.184,3.6675,0.99,1.4865
10534,Jake,Petricka,CHA,15,0,15,0,93.4,67,15,0,0.7231,0.7769,0,7.6897,11.7843,0.4837,7.7687,8.4029,4.66122,5.04174,14.9357,1.64,22.2514,14.7109,9.2891,7.07058,4.61382,0.984,1.50836
9119,Gregory,Infante,CHA,1,0,1,0,95.8,4,1,0,0.0482,0.0518,0,0.5363,0.8757,0.0354,0.5179,0.5565,4.6611,5.0085,0.9674,0.13,1.2588,1.1275,0.599,7.8813,4.8267,1.17,1.5037
2534,Mason,Tobin,TEX,1,0,1,0,92.6,4,1,0,0.0482,0.0518,0,0.4093,0.7237,0.0486,0.5179,0.5566,4.6611,5.0094,1.0553,0.14,1.3336,1.2109,0.6844,6.5133,3.6837,1.26,1.4646
sa550453,Jose,Sanchez,FA,1,0.088,0.912,0.088,NULL,4,0.927685964912281,0.0154,0.0487,0.0532,0,0.4544,0.6626,0.0429,0.518,0.5587,4.662,5.0283,1.0474,0.12,1.4171,1.1848,0.6709,5.9634,4.0896,1.08,1.5018
sa327740,Hassan,Pena,FA,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.3732,0.6326,0.0504,0.518,0.5581,4.662,5.0229,1.0754,0.13,1.4442,1.2074,0.6838,5.6934,3.3588,1.17,1.4486
sa544848,Aldo,Leyva,FA,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.3939,0.5941,0.0476,0.518,0.5588,4.662,5.0292,1.0827,0.13,1.4633,1.2234,0.6928,5.3469,3.5451,1.17,1.4766
sa503379,Ryan,Christenson,LAN,1,0.954,0.046,0.954,NULL,4,0.212956140350877,0.1675,0.0546,0.071,0,0.3496,0.5945,0.0454,0.5181,0.5599,4.6629,5.0391,1.0713,0.13,1.5121,1.182,0.6726,5.3505,3.1464,1.17,1.4209
sa600293,Ronald,Dominguez,SEA,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.3423,0.6011,0.0387,0.5181,0.5576,4.6629,5.0184,1.086,0.14,1.4272,1.2784,0.6771,5.4099,3.0807,1.26,1.4283
sa502329,Brian,Johnson,BOS,1,1,0,1,91.8,4,0.175438596491228,0.1754,0.0611,0.0659,0,0.4623,0.7908,0.0398,0.5182,0.5575,4.6638,5.0175,1.011,0.13,1.2931,1.1591,0.6632,7.1172,4.1607,1.17,1.4733
2247,Elvin,Ramirez,NYN,1,0,1,0,93.6,5,1,0,0.0482,0.0518,0,0.5862,0.8582,0.0379,0.5182,0.5587,4.6638,5.0283,0.9499,0.11,1.317,1.0554,0.5994,7.7238,5.2758,0.99,1.5361
sa389180,Kyle,Landis,CLE,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.3238,0.6213,0.0448,0.5182,0.5572,4.6638,5.0148,1.102,0.13,1.4129,1.2642,0.7023,5.5917,2.9142,1.17,1.4258
sa731181,Thomas,Brendel,ARI,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.4093,0.6236,0.0399,0.5184,0.5597,4.6656,5.0373,1.0603,0.13,1.4863,1.1637,0.6748,5.6124,3.6837,1.17,1.4696
sa658791,Christopher,Capper,ARI,1,0,1,0,NULL,4,1,0,0.0482,0.0518,0,0.3979,0.6146,0.0419,0.5184,0.5597,4.6656,5.0373,1.0652,0.13,1.4928,1.1688,0.6778,5.5314,3.5811,1.17,1.4631
3241,Josh,Roenicke,MIN,1,0,1,0,91.1,4,1,0,0.0481,0.0519,0,0.4348,0.6756,0.0336,0.5185,0.5585,4.6665,5.0265,1.0674,0.12,1.3885,1.1981,0.6989,6.0804,3.9132,1.08,1.5022
sa599205,Daniel,Camarena,NYA,1,0.963,0.037,0.963,91.4,4,0.2057,0.169,0.0576,0.0683,0,0.3406,0.6555,0.0372,0.5185,0.558,4.6665,5.022,1.0589,0.15,1.3944,1.249,0.6629,5.8995,3.0654,1.35,1.3995
sa599815,Austin,Brough,PHI,1,0,1,0,NULL,4,1,0,0.0481,0.0519,0,0.3638,0.6071,0.0345,0.5186,0.5597,4.6674,5.0373,1.0819,0.13,1.5101,1.1805,0.6737,5.4639,3.2742,1.17,1.4457
3944,Doug,Mathis,BOS,1,0,1,0,88.8,4,0.826017543859649,0.037,0.0445,0.048,0,0.3682,0.6415,0.0373,0.5186,0.5579,4.6674,5.0211,1.0884,0.13,1.3878,1.244,0.7118,5.7735,3.3138,1.17,1.4566
3625,David,Pauley,TOR,1,0,1,0,87.5,4,1,0,0.0481,0.0519,0,0.2891,0.6271,0.0396,0.5186,0.558,4.6674,5.022,1.1114,0.14,1.4643,1.2208,0.696,5.6439,2.6019,1.26,1.4005
sa455527,Zachary,Grimmett,PHI,1,0,1,0,NULL,4,0.345545614035088,0.1392,0.0356,0.0385,0,0.3772,0.6494,0.0457,0.5187,0.5594,4.6683,5.0346,1.0678,0.13,1.4853,1.1611,0.6626,5.8446,3.3948,1.17,1.445
sa740116,Brent,Bonvillain,KCA,1,0,1,0,NULL,4,1,0,0.0481,0.0519,0,0.4529,0.5868,0.035,0.5187,0.5594,4.6683,5.0346,1.0599,0.12,1.4093,1.2613,0.6912,5.2812,4.0761,1.08,1.5128
sa550523,Hector,Neris,PHI,1,0.513,0.487,0.513,NULL,4,1,0,0.0481,0.0519,0,0.4394,0.7558,0.036,0.5188,0.5594,4.6692,5.0346,1.0151,0.13,1.4131,1.1047,0.6305,6.8022,3.9546,1.17,1.4545
sa454894,Scott,Gracey,TOR,1,0,1,0,NULL,4,1,0,0.0481,0.0519,0,0.3769,0.6997,0.0371,0.5189,0.5576,4.6701,5.0184,1.0676,0.14,1.3684,1.2247,0.6722,6.2973,3.3921,1.26,1.4445
sa658932,Brandon,Farley,SFN,1,0,1,0,NULL,4,1,0,0.0481,0.0519,0,0.408,0.5973,0.0377,0.5189,0.5606,4.6701,5.0454,1.0758,0.11,1.5006,1.1742,0.6905,5.3757,3.672,0.99,1.4838
8077,Stephen,Fife,LAN,28.416,28.416,0,1,89,126,4.98526315792593,4.9853,1.5598,2.0515,0,11.2734,19.6185,1.6333,14.7487,15.9698,4.67125211148649,5.05800253378378,29.6061,3.2,44.4477,29.0196,18.3408,6.21362964527027,3.57054476351351,1.01351351351351,1.43860853040541
sa657906,Nick,Travieso,CIN,1,1,0,1,93.8,4,0.175438596491228,0.1754,0.0524,0.0747,0,0.4146,0.768,0.0406,0.519,0.5595,4.671,5.0355,1.0082,0.14,1.4031,1.0962,0.6333,6.912,3.7314,1.26,1.4228
sa327755,Paul,Oseguera,FA,1,1,0,1,NULL,4,0.175438596491228,0.1754,0.0563,0.0708,0,0.3733,0.6649,0.0323,0.5191,0.5596,4.6719,5.0364,1.0565,0.13,1.423,1.1896,0.6737,5.9841,3.3597,1.17,1.4298
sa730096,Sergio,Zamudio,FA,1,0,1,0,NULL,4,1,0,0.0481,0.0519,0,0.343,0.5996,0.0435,0.5191,0.5593,4.6719,5.0337,1.0935,0.13,1.467,1.2264,0.6945,5.3964,3.087,1.17,1.4365
sa652170,Edwin,Fierro,FA,1,0,1,0,NULL,4,0.625236842105263,0.0797,0.0405,0.0438,0,0.3783,0.6323,0.042,0.5191,0.5593,4.6719,5.0337,1.076,0.13,1.4449,1.208,0.6841,5.6907,3.4047,1.17,1.4543
sa526250,Kevin,Brandt,TBA,1,0.737,0.263,0.737,NULL,4,0.31289298245614,0.1462,0.0531,0.0631,0,0.3761,0.5608,0.0438,0.5192,0.5599,4.6728,5.0391,1.0691,0.13,1.4333,1.2835,0.6866,5.0472,3.3849,1.17,1.4452
sa526194,Eric,Jokisch,CHN,1,0.992,0.008,0.992,NULL,4,0.175438596491228,0.1754,0.0523,0.0743,0,0.4329,0.6961,0.0345,0.5192,0.5607,4.6728,5.0463,1.0283,0.12,1.4396,1.124,0.6576,6.2649,3.8961,1.08,1.4612
5261,Casey,Crosby,DET,39.1808,19.1808,20,0.489545900032669,90.4,174,23.3650526316,3.3651,2.0948,2.2926,0,21.457,31.697,1.0728,20.3464,21.9371,4.67365648480889,5.039047186377,37.9663,4.47,52.2438,43.298,23.7193,7.28093862299902,4.92876613034956,1.02677842208429,1.51664335592943
sa392120,Connor,Hoehn,OAK,1,0,1,0,NULL,4,1,0,0.0481,0.0519,0,0.446,0.6463,0.0517,0.5194,0.5594,4.6746,5.0346,1.0464,0.12,1.3794,1.2379,0.6744,5.8167,4.014,1.08,1.4924
sa598289,Tanner,Peters,OAK,1,1,0,1,NULL,4,0.202071929824561,0.1698,0.0584,0.0695,0,0.3072,0.6017,0.0256,0.5194,0.5592,4.6746,5.0328,1.0811,0.14,1.4164,1.2711,0.6925,5.4153,2.7648,1.26,1.3883
sa657578,Anthony,Basora,ARI,1,1,0,1,NULL,4,0.175438596491228,0.1754,0.056,0.071,0,0.3269,0.5735,0.0375,0.5194,0.5612,4.6746,5.0508,1.0843,0.13,1.5215,1.1914,0.6908,5.1615,2.9421,1.17,1.4112
sa502395,Pat,Light,BOS,1,0.981,0.019,0.981,92.2,4,0.193331578947368,0.1716,0.0608,0.0658,0,0.3888,0.749,0.0368,0.5195,0.5584,4.6755,5.0256,1.0399,0.13,1.3237,1.1865,0.6789,6.741,3.4992,1.17,1.4287
sa658532,Robert,Ravago,MIA,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.4283,0.6588,0.0415,0.5195,0.5607,4.6755,5.0463,1.0655,0.11,1.4644,1.1452,0.6831,5.9292,3.8547,0.99,1.4938
sa502779,Michael,Bolsinger,ARI,1,0.974,0.026,0.974,NULL,4,0.361954385964912,0.1358,0.0579,0.074,0,0.423,0.7221,0.0336,0.5196,0.5606,4.6764,5.0454,1.0177,0.13,1.4242,1.1151,0.6466,6.4989,3.807,1.17,1.4407
sa599283,Sean,Donatello,MIA,1,0,1,0,NULL,4,0.641480701754386,0.0763,0.0408,0.0442,0,0.3811,0.6135,0.0481,0.5196,0.5608,4.6764,5.0472,1.0903,0.11,1.4965,1.1703,0.6981,5.5215,3.4299,0.99,1.4714
sa455370,Rayan,Gonzalez,COL,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.4277,0.7435,0.0378,0.5196,0.5597,4.6764,5.0373,1.0586,0.13,1.4003,1.0927,0.7119,6.6915,3.8493,1.17,1.4863
sa390279,Joey,Williamson,COL,1,0.092,0.908,0.092,NULL,4,0.42470350877193,0.1224,0.0395,0.0428,0,0.4089,0.7348,0.0535,0.5196,0.5598,4.6764,5.0382,1.0647,0.13,1.4072,1.0981,0.7155,6.6132,3.6801,1.17,1.4736
sa502563,Diego,Moreno,NYA,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.3676,0.6527,0.0525,0.5197,0.5588,4.6773,5.0292,1.0646,0.15,1.3971,1.2514,0.6642,5.8743,3.3084,1.35,1.4322
7725,David,Holmberg,CIN,9.472,9.472,0,1,88.1,42,1.66175438597531,1.6618,0.4952,0.7085,0,3.6787,6.7651,0.3603,4.9225,5.3012,4.67720650337838,5.03703547297297,9.7932,1.37,13.1615,11.1507,6.1611,6.42798775337838,3.49538640202703,1.30173141891892,1.42228673986486
sa454537,Ethan,Hollingsworth,PIT,1,0.782,0.218,0.782,90.8,4,0.473682456140351,0.112,0.0543,0.0702,0,0.3085,0.5766,0.0452,0.5197,0.5612,4.6773,5.0508,1.0956,0.12,1.5216,1.1906,0.6988,5.1894,2.7765,1.08,1.4041
sa501452,Nathan,Baker,PIT,1,0.53,0.47,0.53,90.4,4,0.562735087719298,0.093,0.0509,0.0622,0,0.5088,0.7007,0.0418,0.5197,0.5617,4.6773,5.0553,1.0144,0.11,1.4254,1.1154,0.6546,6.3063,4.5792,0.99,1.5232
sa526814,Erik,Goeddel,NYN,1,1,0,1,92.2,4,0.20009298245614,0.1702,0.0511,0.0768,0,0.4739,0.8074,0.0365,0.5198,0.5605,4.6782,5.0445,0.9843,0.12,1.3729,1.0726,0.6178,7.2666,4.2651,1.08,1.4582
sa598160,Felix,Santos,PHI,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.3977,0.6647,0.0369,0.5198,0.5606,4.6782,5.0454,1.0592,0.13,1.474,1.1523,0.6576,5.9823,3.5793,1.17,1.4569
sa550030,Nick,Graffeo,KCA,1,0,1,0,NULL,4,0.396668421052632,0.1284,0.0364,0.0395,0,0.411,0.5965,0.033,0.5198,0.56,4.6782,5.04,1.0668,0.13,1.4096,1.2616,0.6914,5.3685,3.699,1.17,1.4778
sa608604,Clayton,Schulz,KCA,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.4583,0.5908,0.0305,0.5198,0.5606,4.6782,5.0454,1.0582,0.12,1.4073,1.2595,0.6902,5.3172,4.1247,1.08,1.5165
5523,James,McDonald,CHN,19.1808,19.1808,0,1,90.2,85,3.3650526316,3.3651,1.0043,1.4334,0,8.7402,15.7714,0.7785,9.9734,10.7025,4.67971096096096,5.02181869369369,18.9576,2.66,23.653,23.1823,12.0134,7.40024399399399,4.10106981981982,1.24812312312312,1.44403778778779
sa262158,Chuck,Lofgren,SFN,1,0.79,0.21,0.79,NULL,4,0.682873684210526,0.0675,0.0554,0.0776,0,0.4147,0.6231,0.0382,0.5201,0.562,4.6809,5.058,1.0589,0.11,1.4815,1.1593,0.6818,5.6079,3.7323,0.99,1.4736
sa503560,Jose,Madrid,SDN,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.4627,0.7184,0.0427,0.5202,0.5611,4.6818,5.0499,1.0258,0.12,1.4362,1.1203,0.6357,6.4656,4.1643,1.08,1.4885
sa294707,Eric,Wordekemper,FA,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.365,0.6169,0.0352,0.5202,0.5605,4.6818,5.0445,1.0842,0.13,1.4553,1.2167,0.689,5.5521,3.285,1.17,1.4492
sa508781,Erubiel,Gonzalez,FA,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.2661,0.5318,0.0537,0.5202,0.5605,4.6818,5.0445,1.1314,0.14,1.5145,1.2661,0.717,4.7862,2.3949,1.26,1.3975
sa526838,Stayton,Thomas,TBA,1,0,1,0,NULL,4,0.770936842105263,0.0487,0.0433,0.0469,0,0.3479,0.531,0.0419,0.5203,0.5605,4.6827,5.0445,1.0927,0.14,1.4561,1.304,0.6976,4.779,3.1311,1.26,1.4406
sa621679,Stephen,Perakslis,CHN,1,0,1,0,NULL,4,1,0,0.048,0.052,0,0.4049,0.6249,0.0398,0.5203,0.5616,4.6827,5.0544,1.0663,0.13,1.4877,1.1616,0.6795,5.6241,3.6441,1.17,1.4712
sa738397,Stone,Speer,TBA,1,0.234,0.766,0.234,NULL,4,0.75749649122807,0.0516,0.0488,0.0546,0,0.4561,0.5894,0.0384,0.5204,0.5613,4.6836,5.0517,1.0486,0.13,1.4105,1.2631,0.6757,5.3046,4.1049,1.17,1.5047
sa501919,Ryan,Robowski,DET,1,0.179,0.821,0.179,89.1,4,1,0,0.0479,0.0521,0,0.4179,0.6393,0.0444,0.5205,0.5605,4.6845,5.0445,1.0569,0.13,1.4005,1.2515,0.6584,5.7537,3.7611,1.17,1.4748
sa598183,Chris,Lamb,OAK,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.4326,0.5754,0.0391,0.5205,0.5611,4.6845,5.0499,1.0726,0.12,1.42,1.2743,0.6943,5.1786,3.8934,1.08,1.5052
sa454395,Brad,Holt,NYN,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.4612,0.7036,0.0406,0.5208,0.5618,4.6872,5.0562,1.03,0.12,1.439,1.1242,0.6476,6.3324,4.1508,1.08,1.4912
sa455794,Charlie,Rosario,BOS,1,0.224,0.776,0.224,86.6,4,0.882170175438596,0.0251,0.0517,0.0563,0,0.3815,0.6702,0.0365,0.5208,0.56,4.6872,5.04,1.0756,0.13,1.3707,1.2287,0.7031,6.0318,3.4335,1.17,1.4571
sa454691,Shane,Wolf,HOU,1,0.114,0.886,0.114,NULL,4,1,0,0.0479,0.0521,0,0.3713,0.6459,0.0415,0.5208,0.5601,4.6872,5.0409,1.0818,0.14,1.3996,1.253,0.6791,5.8131,3.3417,1.26,1.4531
sa503435,Gera,Sanchez,HOU,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.3681,0.6825,0.0419,0.5208,0.5596,4.6872,5.0364,1.0725,0.14,1.3805,1.2359,0.6699,6.1425,3.3129,1.26,1.4406
sa326518,Caleb,Clay,WAS,1,0.992,0.008,0.992,91.4,4,0.891487719298246,0.0231,0.0554,0.098,0,0.3247,0.6582,0.0488,0.5208,0.5616,4.6872,5.0544,1.0744,0.13,1.473,1.1486,0.6882,5.9238,2.9223,1.17,1.3991
sa392461,Jonnathan,Aristil,HOU,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.3832,0.6966,0.0399,0.5208,0.5596,4.6872,5.0364,1.065,0.14,1.3716,1.2279,0.6655,6.2694,3.4488,1.26,1.4482
sa598288,Adrian,Sampson,PIT,1,0.992,0.008,0.992,91.8,4,0.210564912280702,0.168,0.0548,0.073,0,0.284,0.5675,0.0412,0.5208,0.5623,4.6872,5.0607,1.1029,0.13,1.5299,1.1971,0.7026,5.1075,2.556,1.17,1.3869
sa502562,Quinton,Miller,PIT,1,0.204,0.796,0.204,90.7,4,1,0,0.0479,0.0521,0,0.4791,0.6911,0.0532,0.5209,0.5623,4.6881,5.0607,1.028,0.11,1.436,1.1237,0.6595,6.2199,4.3119,0.99,1.5071
8270,Casey,Coleman,CHN,29.1808,19.1808,9.99999999999999,0.657308915451256,90.4,129,13.3650526316,3.3651,1.4655,1.9387,0,12.9146,20.7307,0.8583,15.1997,16.395,4.687921510034,5.056578298059,29.9551,3.72,41.3458,33.1141,19.0992,6.39380345980919,3.98314645246189,1.1473297510692,1.46910639872793
8536,Tyler,Cloyd,PHI,1,0.901,0.099,0.901,85.9,4,0.257070175438596,0.1581,0.0495,0.0744,0,0.2995,0.6866,0.0326,0.521,0.5588,4.689,5.0292,1.0739,0.16,1.3443,1.2915,0.66,6.1794,2.6955,1.44,1.3734
5089,Scott,Diamond,MIN,72.952,47.952,25,0.657308915451256,88.5,317,33.4126315789,8.4126,3.7784,4.7322,0,17.7785,37.5535,1.5693,38.0086,41.1903,4.68907500822459,5.08159748875973,85.655,7.8,124.7562,78.5215,54.9961,4.63292987169646,2.19331204079395,0.962276565412874,1.4178295317469
120,Dan,Wheeler,CLE,1,0,1,0,87.7,4,1,0,0.0479,0.0521,0,0.2996,0.611,0.0337,0.5211,0.5584,4.6899,5.0256,1.1166,0.15,1.3342,1.3683,0.709,5.499,2.6964,1.35,1.4162
sa598476,Corey,Baker,SLN,1,0.31,0.69,0.31,NULL,4,1,0,0.0479,0.0521,0,0.3456,0.5686,0.0451,0.5211,0.5627,4.6899,5.0643,1.0982,0.12,1.5215,1.1898,0.7067,5.1174,3.1104,1.08,1.4438
sa599169,Ryan,Kemp,CIN,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.3937,0.6528,0.0386,0.5212,0.5621,4.6908,5.0589,1.0598,0.14,1.4771,1.154,0.6668,5.8752,3.5433,1.26,1.4535
sa526131,Stephen,Harrold,SFN,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.4504,0.6355,0.0365,0.5212,0.5628,4.6908,5.0652,1.055,0.11,1.4731,1.1527,0.6779,5.7195,4.0536,0.99,1.5054
sa508208,Ivan,Zavala,FA,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.3614,0.5836,0.0528,0.5213,0.5619,4.6917,5.0571,1.0931,0.13,1.4729,1.2314,0.6973,5.2524,3.2526,1.17,1.4545
sa595860,Roman,Rivas,FA,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.3219,0.5761,0.0387,0.5213,0.5616,4.6917,5.0544,1.1066,0.14,1.4834,1.2402,0.7023,5.1849,2.8971,1.26,1.4285
sa392227,Roy,Merritt,FA,1,0.625,0.375,0.625,NULL,4,0.71239298245614,0.0612,0.0555,0.069,0,0.3146,0.5681,0.0454,0.5213,0.5621,4.6917,5.0589,1.1033,0.13,1.4855,1.2419,0.7033,5.1129,2.8314,1.17,1.4179
sa455772,Victor,Capellan,FA,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.3928,0.643,0.0384,0.5213,0.5616,4.6917,5.0544,1.0699,0.13,1.4372,1.2016,0.6804,5.787,3.5352,1.17,1.4627
sa502141,Jay,Johnson,PHI,1,0,1,0,NULL,5,1,0,0.0479,0.0521,0,0.6276,0.8637,0.0636,0.5214,0.5625,4.6926,5.0625,0.9422,0.11,1.3268,1.0372,0.592,7.7733,5.6484,0.99,1.5698
sa328463,Alexander,Burkard,LAA,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.4053,0.5924,0.0515,0.5214,0.5616,4.6926,5.0544,1.0803,0.13,1.42,1.2746,0.6866,5.3316,3.6477,1.17,1.4856
sa602816,Michael,Johnson,LAA,1,0,1,0,NULL,4,1,0,0.0479,0.0521,0,0.4396,0.6264,0.0405,0.5215,0.5616,4.6935,5.0544,1.0625,0.12,1.3977,1.2546,0.6758,5.6376,3.9564,1.08,1.5021
sa327840,Matt,Buschmann,TBA,1,0.993,0.007,0.993,88.5,4,0.18500350877193,0.1734,0.0569,0.0701,0,0.4463,0.7103,0.0485,0.5216,0.5616,4.6944,5.0544,1.0082,0.13,1.3446,1.2041,0.6441,6.3927,4.0167,1.17,1.4545
